WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY
28-Jan-09,2495,1111038080,5,3,3,5,1,2.5,0,1,0
28-Jan-09,2495,1111085319,8,8,8,14.56,1.82,1.82,0,0,0
28-Jan-09,2495,1111085345,29,25,24,54.52,1.88,1.88,0,0,0
28-Jan-09,2495,1111085350,16,14,14,30.56,1.91,2.39,0,0,1
28-Jan-09,2495,1111087395,21,18,18,67.41,3.21,3.21,0,0,0
28-Jan-09,2495,1111087396,14,12,12,46.76,3.34,3.34,0,0,0
28-Jan-09,2495,1111087398,10,8,8,33,3.3,3.3,0,0,0
28-Jan-09,2495,1600027527,33,28,28,105.27,3.19,3.19,0,0,0
28-Jan-09,2495,1600027528,10,10,10,41.5,4.15,4.15,0,0,0
28-Jan-09,2495,1600027564,27,27,27,84.24,3.12,3.12,0,0,0
28-Jan-09,2495,2840002333,3,3,3,7.47,2.49,2.49,0,0,0
28-Jan-09,2495,2840004768,15,15,15,37.35,2.49,2.49,0,0,0
28-Jan-09,2495,2840004770,12,12,12,29.88,2.49,2.49,0,0,0
28-Jan-09,2495,3000006340,4,4,4,10.84,2.71,2.71,0,0,0
28-Jan-09,2495,3000006560,21,20,19,54.39,2.59,2.59,0,0,0
28-Jan-09,2495,3000006610,6,6,6,15.54,2.59,2.59,0,0,0
28-Jan-09,2495,3700019521,11,9,9,28.49,2.59,2.5,0,1,0
28-Jan-09,2495,3700031613,9,8,8,35.91,3.99,3.99,0,0,0
28-Jan-09,2495,3700044982,8,7,7,36,4.5,4.99,0,1,0
28-Jan-09,2495,3800031829,22,20,20,63.36,2.88,2.88,0,0,0
28-Jan-09,2495,3800031838,18,18,18,52.02,2.89,2.89,0,0,0
28-Jan-09,2495,3800039118,11,10,10,32.45,2.95,2.95,0,0,0
28-Jan-09,2495,4116709428,2,2,2,9.98,4.99,4.99,0,0,0
28-Jan-09,2495,4116709448,1,1,1,4.99,4.99,4.99,0,0,0
28-Jan-09,2495,7192100336,9,9,9,56.7,6.3,6.3,0,0,0
28-Jan-09,2495,7192100337,6,5,5,37.74,6.29,6.29,0,0,0
28-Jan-09,2495,7192100339,16,15,15,100.8,6.3,6.3,0,0,0
28-Jan-09,2495,7218063052,3,3,3,20.37,6.79,6.79,0,0,0
28-Jan-09,2495,7797502248,8,7,7,19.12,2.39,2.39,0,0,0
28-Jan-09,2495,31254742725,7,7,7,32.13,4.59,4.59,0,0,0
28-Jan-09,2495,31254742735,5,5,5,25.95,5.19,5.19,0,0,0
28-Jan-09,2495,31254742835,2,2,2,10.38,5.19,5.19,0,0,0
28-Jan-09,2505,1111009477,45,34,34,44.1,0.98,1.16,0,1,0
28-Jan-09,2505,1111009497,33,31,31,32.01,0.97,1,0,1,0
28-Jan-09,2505,1111009507,22,21,20,21.56,0.98,1.25,0,1,0
28-Jan-09,2505,1111038078,6,6,6,5.88,0.98,2.49,0,0,1
28-Jan-09,2505,1111038080,7,7,7,6.93,0.99,2.46,0,0,1
28-Jan-09,2505,1111085319,11,10,10,16.06,1.46,1.87,0,0,1
28-Jan-09,2505,1111085345,17,15,14,29.92,1.76,1.76,0,0,0
28-Jan-09,2505,1111085350,7,7,7,14.21,2.03,2.35,0,0,1
28-Jan-09,2505,1111087395,10,5,5,33.3,3.33,3.33,0,0,0
28-Jan-09,2505,1111087396,8,8,7,26.72,3.34,3.34,0,0,0
28-Jan-09,2505,1111087398,9,7,7,29.07,3.23,3.23,0,0,0
28-Jan-09,2505,1600027527,22,20,20,70.18,3.19,3.19,0,0,0
28-Jan-09,2505,1600027528,10,10,9,41.5,4.15,4.15,0,0,0
28-Jan-09,2505,1600027564,20,20,20,61.2,3.06,3.06,0,0,0
28-Jan-09,2505,2840002333,3,3,3,7.47,2.49,2.49,0,0,0
28-Jan-09,2505,2840004768,11,11,11,27.39,2.49,2.49,0,0,0
28-Jan-09,2505,2840004770,12,12,12,29.88,2.49,2.49,0,0,0
28-Jan-09,2505,3000006340,9,8,8,24.39,2.71,2.71,0,0,0
28-Jan-09,2505,3000006560,19,19,19,49.21,2.59,2.59,0,0,0
28-Jan-09,2505,3000006610,6,6,6,15.54,2.59,2.59,0,0,0
28-Jan-09,2505,3700019521,2,2,2,5,2.5,3.21,0,0,1
28-Jan-09,2505,3700031613,3,3,3,11.97,3.99,3.99,0,0,0
28-Jan-09,2505,3700044982,1,1,1,4.5,4.5,4.5,0,0,0
28-Jan-09,2505,3800031829,6,6,6,17.28,2.88,2.88,0,0,0
28-Jan-09,2505,3800031838,22,21,20,63.58,2.89,2.89,0,0,0
28-Jan-09,2505,3800039118,8,8,8,23.84,2.98,2.98,0,0,0
28-Jan-09,2505,4116709428,3,2,2,14.97,4.99,4.99,0,0,0
28-Jan-09,2505,4116709448,1,1,1,4.99,4.99,4.99,0,0,0
28-Jan-09,2505,7192100336,5,4,4,31.45,6.29,6.29,0,0,0
28-Jan-09,2505,7192100337,1,1,1,6.29,6.29,6.29,0,0,0
28-Jan-09,2505,7192100339,13,12,12,81.77,6.29,6.29,0,0,0
28-Jan-09,2505,7218063052,3,2,2,20.37,6.79,6.79,0,0,0
28-Jan-09,2505,7218063979,2,1,1,13.58,6.79,6.79,0,0,0
28-Jan-09,2505,7218063983,1,1,1,6.79,6.79,6.79,0,0,0
28-Jan-09,2505,7797502248,3,3,3,7.17,2.39,2.39,0,0,0
28-Jan-09,2505,7797508004,3,2,2,7.5,2.5,2.89,0,1,0
28-Jan-09,2505,7797508006,1,1,1,2.5,2.5,2.89,0,1,0
28-Jan-09,2505,31254742725,7,7,6,32.13,4.59,4.59,0,0,0
28-Jan-09,2505,31254742735,1,1,1,5.19,5.19,5.19,0,0,0
28-Jan-09,2513,1111009477,35,28,28,35,1,1.17,0,0,1
28-Jan-09,2513,1111009497,34,29,29,33.32,0.98,1.18,0,0,1
28-Jan-09,2513,1111009507,27,26,26,26.46,0.98,1.16,0,0,1
28-Jan-09,2513,1111035398,3,3,3,13.59,4.53,4.53,0,0,0
28-Jan-09,2513,1111038078,19,14,14,18.81,0.99,2.59,0,0,1
28-Jan-09,2513,1111038080,27,20,19,26.73,0.99,2.54,0,0,1
28-Jan-09,2513,1111085319,21,20,20,39.06,1.86,1.86,0,0,0
28-Jan-09,2513,1111085345,52,46,44,95.16,1.83,1.83,0,0,0
28-Jan-09,2513,1111085350,48,38,37,94.56,1.97,2.35,0,0,1
28-Jan-09,2513,1111087395,20,13,12,64.8,3.24,3.24,0,0,0
28-Jan-09,2513,1111087396,6,5,5,19.68,3.28,3.28,0,0,0
28-Jan-09,2513,1111087398,14,9,9,46.76,3.34,3.34,0,0,0
28-Jan-09,2513,1600027527,105,102,101,334.95,3.19,3.19,0,0,0
28-Jan-09,2513,1600027528,47,47,45,195.05,4.15,4.15,0,0,0
28-Jan-09,2513,1600027564,88,82,79,275.44,3.13,3.13,0,0,0
28-Jan-09,2513,2840002333,43,38,38,107.07,2.49,2.49,0,0,0
28-Jan-09,2513,2840004768,45,39,39,112.05,2.49,2.49,0,0,0
28-Jan-09,2513,2840004770,43,42,41,107.07,2.49,2.49,0,0,0
28-Jan-09,2513,3000006340,35,38,35,94.85,2.71,2.71,0,0,0
28-Jan-09,2513,3000006560,30,29,28,77.7,2.59,2.59,0,0,0
28-Jan-09,2513,3000006610,12,12,12,31.08,2.59,2.59,0,0,0
28-Jan-09,2513,3700019521,16,12,12,40,2.5,3.23,0,1,0
28-Jan-09,2513,3700031613,15,14,14,59.85,3.99,4.29,0,1,0
28-Jan-09,2513,3700044982,7,7,7,31.5,4.5,4.5,0,0,0
28-Jan-09,2513,3800031829,81,77,76,233.28,2.88,2.88,0,0,0
28-Jan-09,2513,3800031838,42,42,42,121.38,2.89,2.89,0,0,0
28-Jan-09,2513,3800039118,16,15,15,47.68,2.98,2.98,0,0,0
28-Jan-09,2513,4116709428,8,8,8,39.92,4.99,4.99,0,0,0
28-Jan-09,2513,4116709448,6,6,6,29.94,4.99,4.99,0,0,0
28-Jan-09,2513,4116709565,5,5,5,24.95,4.99,4.99,0,0,0
28-Jan-09,2513,7192100336,10,9,8,62.6,6.26,6.26,0,0,0
28-Jan-09,2513,7192100337,25,24,24,156.75,6.27,6.27,0,0,0
28-Jan-09,2513,7192100339,19,17,17,117.99,6.21,6.21,0,0,0
28-Jan-09,2513,7218063052,1,1,1,6.79,6.79,6.79,0,0,0
28-Jan-09,2513,7218063979,5,5,5,33.95,6.79,6.79,0,0,0
28-Jan-09,2513,7218063983,4,4,4,27.16,6.79,6.79,0,0,0
28-Jan-09,2513,7797502248,35,28,27,83.65,2.39,2.39,0,0,0
28-Jan-09,2513,7797508004,16,13,12,40,2.5,2.5,0,0,0
28-Jan-09,2513,7797508006,18,14,14,45,2.5,2.5,0,0,0
28-Jan-09,2513,31254742725,6,6,6,27.54,4.59,4.59,0,0,0
28-Jan-09,2513,31254742735,14,13,13,72.66,5.19,5.19,0,1,0
28-Jan-09,2513,31254742835,10,9,9,51.9,5.19,5.19,0,1,0
28-Jan-09,2523,1111009477,32,29,29,31.36,0.98,1.25,0,1,0
28-Jan-09,2523,1111009497,28,26,26,27.72,0.99,1.22,0,1,0
28-Jan-09,2523,1111009507,14,11,11,13.44,0.96,1.19,0,1,0
28-Jan-09,2523,1111038080,3,3,3,3,1,2.46,0,0,1
28-Jan-09,2523,1111085319,13,13,12,23.4,1.8,1.8,0,0,0
28-Jan-09,2523,1111085345,19,18,17,34.2,1.8,1.8,0,0,0
28-Jan-09,2523,1111085350,8,8,8,15.6,1.95,2.36,0,0,1
28-Jan-09,2523,1111087396,21,14,14,69.3,3.3,3.27,0,1,0
28-Jan-09,2523,1111087398,11,9,9,36.41,3.31,3.31,0,0,0
28-Jan-09,2523,1600027527,17,17,17,54.23,3.19,3.19,0,0,0
28-Jan-09,2523,1600027528,16,13,8,70.24,4.39,4.39,0,0,0
28-Jan-09,2523,1600027564,16,14,14,51.04,3.19,3.19,0,0,0
28-Jan-09,2523,2840004768,4,3,3,9.96,2.49,2.49,0,0,0
28-Jan-09,2523,2840004770,3,3,3,7.47,2.49,2.49,0,0,0
28-Jan-09,2523,3000006340,5,5,5,10.95,2.19,2.92,0,1,0
28-Jan-09,2523,3000006560,28,28,26,61.32,2.19,2.59,0,0,1
28-Jan-09,2523,3000006610,9,8,8,19.71,2.19,2.59,0,0,1
28-Jan-09,2523,3700031613,4,4,4,15.96,3.99,3.99,0,0,0
28-Jan-09,2523,3700044982,4,3,3,18,4.5,4.5,0,0,0
28-Jan-09,2523,3800031829,5,5,5,16.9,3.38,3.38,0,0,0
28-Jan-09,2523,3800031838,11,11,11,32.89,2.99,2.99,0,0,0
28-Jan-09,2523,3800039118,19,18,18,56.81,2.99,2.99,0,0,0
28-Jan-09,2523,4116709448,1,1,1,4.99,4.99,4.99,0,0,0
28-Jan-09,2523,7192100336,6,6,6,37.86,6.31,6.31,0,0,0
28-Jan-09,2523,7192100337,3,3,3,18.87,6.29,6.29,0,0,0
28-Jan-09,2523,7192100339,6,6,6,37.86,6.31,6.31,0,0,0
28-Jan-09,2523,7218063979,1,1,1,6.79,6.79,6.79,0,0,0
28-Jan-09,2523,31254742725,2,2,2,9.18,4.59,4.59,0,0,0
28-Jan-09,2523,31254742735,2,2,2,10.38,5.19,5.19,0,0,0
28-Jan-09,2541,1111009477,18,16,16,17.64,0.98,1.21,0,0,1
28-Jan-09,2541,1111009497,25,22,21,24.5,0.98,1.25,0,0,1
28-Jan-09,2541,1111009507,8,8,8,7.84,0.98,1.25,0,0,1
28-Jan-09,2541,1111038078,8,8,8,8,1,2.59,0,1,0
28-Jan-09,2541,1111038080,11,10,10,10.67,0.97,2.53,0,1,0
28-Jan-09,2541,1111085319,11,10,10,19.8,1.8,1.8,0,0,0
28-Jan-09,2541,1111085345,23,19,18,41.86,1.82,1.82,0,0,0
28-Jan-09,2541,1111085350,21,16,15,40.32,1.92,2.2,0,0,1
28-Jan-09,2541,1111087395,7,5,5,22.4,3.2,3.2,0,0,0
28-Jan-09,2541,1111087396,4,3,3,13.32,3.33,3.33,0,0,0
28-Jan-09,2541,1111087398,7,6,6,23.03,3.29,3.29,0,0,0
28-Jan-09,2541,1600027527,18,18,18,57.42,3.19,3.19,0,0,0
28-Jan-09,2541,1600027528,12,12,11,52.68,4.39,4.39,0,0,0
28-Jan-09,2541,1600027564,16,15,15,51.04,3.19,3.19,0,0,0
28-Jan-09,2541,2840004768,6,6,6,14.94,2.49,2.49,0,0,0
28-Jan-09,2541,2840004770,7,7,7,17.43,2.49,2.49,0,0,0
28-Jan-09,2541,3000006340,8,6,6,23.36,2.92,2.92,0,0,0
28-Jan-09,2541,3000006560,8,8,8,20.72,2.59,2.59,0,0,0
28-Jan-09,2541,3000006610,5,5,5,12.95,2.59,2.59,0,0,0
28-Jan-09,2541,3700019521,7,6,6,17.5,2.5,2.5,0,0,0
28-Jan-09,2541,3700031613,3,3,3,11.97,3.99,3.99,0,0,0
28-Jan-09,2541,3700044982,2,2,2,9,4.5,4.5,0,1,0
28-Jan-09,2541,3800031829,4,4,4,13.52,3.38,3.38,0,0,0
28-Jan-09,2541,3800031838,9,9,9,26.91,2.99,2.99,0,0,0
28-Jan-09,2541,3800039118,13,13,12,38.87,2.99,2.99,0,0,0
28-Jan-09,2541,7192100336,3,3,3,18.87,6.29,6.29,0,0,0
28-Jan-09,2541,7192100337,3,3,3,18.87,6.29,6.29,0,0,0
28-Jan-09,2541,7192100339,6,6,6,37.74,6.29,6.29,0,0,0
28-Jan-09,2541,7218063979,2,2,2,13.58,6.79,6.79,0,0,0
28-Jan-09,2541,7797502248,2,1,1,4.78,2.39,2.39,0,0,0
28-Jan-09,2541,7797508004,1,1,1,2.5,2.5,2.89,0,0,1
28-Jan-09,2541,7797508006,4,4,4,10,2.5,2.89,0,0,1
28-Jan-09,2541,31254742725,1,1,1,4.59,4.59,4.59,0,0,0
28-Jan-09,2541,31254742735,4,4,4,20.76,5.19,5.19,0,0,0
28-Jan-09,2541,31254742835,3,3,3,15.57,5.19,5.19,0,0,0
28-Jan-09,4245,1111009477,68,59,58,93.84,1.38,1.38,0,1,0
28-Jan-09,4245,1111009497,52,50,49,71.76,1.38,1.39,0,1,0
28-Jan-09,4245,1111009507,11,10,10,15.18,1.38,1.38,0,0,0
28-Jan-09,4245,1111035398,1,1,1,3.5,3.5,4.49,0,0,1
28-Jan-09,4245,1111038078,14,11,11,13.86,0.99,2.59,0,0,1
28-Jan-09,4245,1111038080,14,12,12,13.72,0.98,1.5,0,0,1
28-Jan-09,4245,1111085319,35,30,29,65.8,1.88,1.88,0,0,0
28-Jan-09,4245,1111085345,22,18,18,41.14,1.87,1.87,0,0,0
28-Jan-09,4245,1111085350,85,71,71,170,2,2,0,0,0
28-Jan-09,4245,1111087395,45,36,36,151.65,3.37,,1,1,0
28-Jan-09,4245,1111087396,28,21,21,92.96,3.32,,1,1,0
28-Jan-09,4245,1111087398,34,24,24,113.56,3.34,,1,1,0
28-Jan-09,4245,1600027527,38,38,37,121.22,3.19,3.19,0,0,0
28-Jan-09,4245,1600027528,28,28,28,128.52,4.59,4.59,0,0,0
28-Jan-09,4245,1600027564,40,39,39,127.6,3.19,3.19,0,0,0
28-Jan-09,4245,2840002333,14,12,11,35,2.5,2.89,0,0,1
28-Jan-09,4245,2840004768,10,10,10,25,2.5,2.89,0,0,1
28-Jan-09,4245,2840004770,8,7,6,20,2.5,2.89,0,0,1
28-Jan-09,4245,3000006340,20,19,19,59.4,2.97,2.97,0,0,0
28-Jan-09,4245,3000006560,35,32,30,90.65,2.59,2.59,0,0,0
28-Jan-09,4245,3000006610,19,16,16,49.21,2.59,2.59,0,0,0
28-Jan-09,4245,3700019521,10,9,9,25,2.5,2.5,0,0,0
28-Jan-09,4245,3700031613,10,10,10,46.9,4.69,4.69,0,1,0
28-Jan-09,4245,3700044982,3,3,3,15,5,5,0,0,0
28-Jan-09,4245,3800031829,35,32,30,123.2,3.52,3.52,0,0,0
28-Jan-09,4245,3800031838,41,37,37,122.59,2.99,2.99,0,0,0
28-Jan-09,4245,3800039118,5,5,5,16.75,3.35,3.35,0,0,0
28-Jan-09,4245,4116709428,1,1,1,3.99,3.99,4.59,0,0,1
28-Jan-09,4245,4116709448,1,1,1,3.99,3.99,4.59,0,0,1
28-Jan-09,4245,4116709565,3,3,3,10.47,3.49,4.99,0,0,1
28-Jan-09,4245,7027312504,23,14,14,36.11,1.57,1.79,0,0,1
28-Jan-09,4245,7027316204,22,15,15,33,1.5,2.04,0,0,1
28-Jan-09,4245,7027316404,34,22,22,62.56,1.84,1.84,0,0,0
28-Jan-09,4245,7110410455,1,1,1,2.5,2.5,2.79,0,0,1
28-Jan-09,4245,7110410470,4,4,4,10,2.5,2.79,0,0,1
28-Jan-09,4245,7110410471,1,1,1,2.5,2.5,2.5,0,0,0
28-Jan-09,4245,7192100336,7,7,7,44.03,6.29,6.29,0,0,0
28-Jan-09,4245,7192100337,5,5,5,31.45,6.29,6.29,0,0,0
28-Jan-09,4245,7192100339,9,9,9,56.61,6.29,6.29,0,0,0
28-Jan-09,4245,7218063052,6,6,6,38.76,6.46,6.46,0,0,0
28-Jan-09,4245,7218063979,3,3,3,19.38,6.46,6.46,0,0,0
28-Jan-09,4245,7218063983,4,2,2,25.84,6.46,6.46,0,0,0
28-Jan-09,4245,7797502248,3,2,2,7.47,2.49,2.49,0,0,0
28-Jan-09,4245,7797508004,23,22,22,57.5,2.5,2.89,0,0,1
28-Jan-09,4245,7797508006,5,5,5,12.5,2.5,2.89,0,0,1
28-Jan-09,4245,31254742725,2,2,2,7.98,3.99,3.99,0,0,0
28-Jan-09,4245,31254742735,4,4,4,19.96,4.99,4.99,0,0,0
28-Jan-09,4245,31254742835,4,3,3,19.96,4.99,4.99,0,0,0
28-Jan-09,4259,1111009477,17,15,14,23.63,1.39,1.39,0,0,0
28-Jan-09,4259,1111009497,28,26,25,38.36,1.37,1.37,0,0,0
28-Jan-09,4259,1111009507,11,11,11,15.29,1.39,1.39,0,0,0
28-Jan-09,4259,1111035398,2,1,1,7,3.5,4.49,0,1,0
28-Jan-09,4259,1111038078,16,13,13,15.84,0.99,2.59,0,0,1
28-Jan-09,4259,1111038080,25,22,22,24.5,0.98,2.59,0,1,0
28-Jan-09,4259,1111085319,31,30,29,57.97,1.87,1.87,0,0,0
28-Jan-09,4259,1111085345,22,21,21,40.92,1.86,1.86,0,0,0
28-Jan-09,4259,1111085350,24,21,21,47.52,1.98,1.98,0,0,0
28-Jan-09,4259,1111087395,31,30,29,101.37,3.27,,1,1,0
28-Jan-09,4259,1111087396,50,36,35,163.5,3.27,3.3,1,0,0
28-Jan-09,4259,1111087398,44,33,33,145.64,3.31,3.27,1,1,0
28-Jan-09,4259,1600027527,18,18,18,57.42,3.19,3.19,0,0,0
28-Jan-09,4259,1600027528,20,20,15,91.8,4.59,4.59,0,0,0
28-Jan-09,4259,1600027564,20,20,13,63.8,3.19,3.19,0,0,0
28-Jan-09,4259,2840002333,2,2,2,5,2.5,2.89,0,0,1
28-Jan-09,4259,2840004768,3,3,3,7.89,2.63,2.63,0,0,0
28-Jan-09,4259,2840004770,4,4,4,10,2.5,2.89,0,0,1
28-Jan-09,4259,3000006340,6,6,4,16.44,2.74,2.74,0,0,0
28-Jan-09,4259,3000006560,47,45,44,121.73,2.59,2.59,0,0,0
28-Jan-09,4259,3000006610,2,2,2,5.18,2.59,2.59,0,0,0
28-Jan-09,4259,3700019521,5,5,5,12.5,2.5,3.49,0,0,1
28-Jan-09,4259,3700031613,1,1,1,4.69,4.69,4.69,0,0,0
28-Jan-09,4259,3700044982,2,2,2,10,5,5,0,0,0
28-Jan-09,4259,3800031829,15,12,10,47.85,3.19,3.19,0,0,0
28-Jan-09,4259,3800031838,25,23,23,74.75,2.99,2.99,0,0,0
28-Jan-09,4259,3800039118,14,14,13,46.48,3.32,3.32,0,0,0
28-Jan-09,4259,4116709428,1,1,1,3.99,3.99,4.59,0,0,1
28-Jan-09,4259,4116709448,1,1,1,3.99,3.99,4.59,0,0,1
28-Jan-09,4259,4116709565,2,2,2,6.98,3.49,4.99,0,0,1
28-Jan-09,4259,7027312504,15,8,8,29.55,1.97,2.39,0,0,1
28-Jan-09,4259,7027316204,16,11,11,26.4,1.65,1.65,0,0,0
28-Jan-09,4259,7027316404,15,9,9,23.1,1.54,1.95,0,0,1
28-Jan-09,4259,7192100336,4,3,3,25.16,6.29,6.29,0,0,0
28-Jan-09,4259,7192100337,1,1,1,6.29,6.29,6.29,0,0,0
28-Jan-09,4259,7192100339,7,6,6,44.03,6.29,6.29,0,0,0
28-Jan-09,4259,7218063979,1,1,1,6.46,6.46,6.46,0,0,0
28-Jan-09,4259,7797502248,1,1,1,2.49,2.49,2.49,0,0,0
28-Jan-09,4259,7797508004,10,10,9,25,2.5,2.89,0,0,1
28-Jan-09,4259,7797508006,1,1,1,2.5,2.5,2.89,0,0,1
28-Jan-09,4259,31254742725,1,1,1,3.99,3.99,3.99,0,0,0
28-Jan-09,4259,31254742735,5,5,5,24.95,4.99,4.99,0,0,0
28-Jan-09,4259,31254742835,2,2,2,9.98,4.99,4.99,0,0,0
28-Jan-09,4489,1111009477,44,32,32,44,1,1.18,0,0,1
28-Jan-09,4489,1111009497,23,18,18,22.77,0.99,1.17,0,0,1
28-Jan-09,4489,1111009507,18,17,17,18,1,1.19,0,0,1
28-Jan-09,4489,1111038078,31,10,9,29.14,0.94,2.55,0,0,1
28-Jan-09,4489,1111038080,18,16,16,17.82,0.99,2.55,0,0,1
28-Jan-09,4489,1111085319,9,8,8,16.65,1.85,1.85,0,0,0
28-Jan-09,4489,1111085345,12,10,10,21,1.75,1.75,0,0,0
28-Jan-09,4489,1111085350,28,21,20,55.44,1.98,2.27,0,0,1
28-Jan-09,4489,1111087395,10,6,6,33,3.3,3.3,0,0,0
28-Jan-09,4489,1111087396,5,5,5,16.7,3.34,3.34,0,0,0
28-Jan-09,4489,1111087398,8,6,6,26.32,3.29,3.29,0,0,0
28-Jan-09,4489,1600027527,49,47,47,156.31,3.19,3.19,0,0,0
28-Jan-09,4489,1600027528,20,19,19,83,4.15,4.15,0,0,0
28-Jan-09,4489,1600027564,48,42,42,150.72,3.14,3.14,0,0,0
28-Jan-09,4489,2840002333,10,10,10,24.9,2.49,2.49,0,0,0
28-Jan-09,4489,2840004768,16,16,15,39.84,2.49,2.49,0,0,0
28-Jan-09,4489,2840004770,28,25,25,69.72,2.49,2.49,0,0,0
28-Jan-09,4489,3000006340,5,5,5,13.55,2.71,2.71,0,0,0
28-Jan-09,4489,3000006560,27,27,27,69.93,2.59,2.59,0,0,0
28-Jan-09,4489,3000006610,9,9,9,23.31,2.59,2.59,0,0,0
28-Jan-09,4489,3700019521,20,16,16,50,2.5,3.35,0,0,1
28-Jan-09,4489,3700031613,6,5,5,23.94,3.99,3.99,0,0,0
28-Jan-09,4489,3700044982,6,6,6,27,4.5,4.5,0,0,0
28-Jan-09,4489,3800031829,47,40,39,135.36,2.88,2.88,0,0,0
28-Jan-09,4489,3800031838,29,29,29,83.81,2.89,2.89,0,0,0
28-Jan-09,4489,3800039118,20,20,20,59.6,2.98,2.98,0,0,0
28-Jan-09,4489,4116709448,3,3,3,14.97,4.99,4.99,0,0,0
28-Jan-09,4489,4116709565,3,3,3,14.97,4.99,4.99,0,0,0
28-Jan-09,4489,7192100336,2,2,2,12.58,6.29,6.29,0,0,0
28-Jan-09,4489,7192100337,9,9,9,56.61,6.29,6.29,0,0,0
28-Jan-09,4489,7192100339,11,9,9,69.19,6.29,6.29,0,0,0
28-Jan-09,4489,7218063052,1,1,1,6.79,6.79,6.79,0,0,0
28-Jan-09,4489,7218063983,1,1,1,6.79,6.79,6.79,0,0,0
28-Jan-09,4489,7797502248,20,16,15,47.8,2.39,2.39,0,0,0
28-Jan-09,4489,7797508004,16,14,14,40,2.5,2.89,0,0,1
28-Jan-09,4489,7797508006,8,7,7,20,2.5,2.85,0,0,1
28-Jan-09,4489,31254742725,6,5,5,27.54,4.59,4.59,0,0,0
28-Jan-09,4489,31254742735,3,3,3,15.57,5.19,5.19,0,0,0
28-Jan-09,4489,31254742835,2,2,2,10.38,5.19,4.66,0,1,0
28-Jan-09,4503,1111009477,117,107,105,114.66,0.98,1.22,0,1,0
28-Jan-09,4503,1111009497,101,88,88,99.99,0.99,1.24,0,1,0
28-Jan-09,4503,1111009507,36,34,34,35.64,0.99,1.22,0,1,0
28-Jan-09,4503,1111035398,2,2,2,9.38,4.69,4.69,0,0,0
28-Jan-09,4503,1111038078,16,11,11,15.52,0.97,2.59,0,0,1
28-Jan-09,4503,1111038080,4,4,4,3.92,0.98,2.55,0,0,1
28-Jan-09,4503,1111085319,16,15,15,29.44,1.84,1.84,0,0,0
28-Jan-09,4503,1111085345,27,22,22,49.68,1.84,1.84,0,0,0
28-Jan-09,4503,1111085350,49,39,39,96.04,1.96,2.37,0,0,1
28-Jan-09,4503,1111087395,12,7,7,40.08,3.34,3.34,0,0,0
28-Jan-09,4503,1111087396,13,11,11,42.12,3.24,3.24,0,0,0
28-Jan-09,4503,1111087398,13,10,10,42.38,3.26,3.26,0,0,0
28-Jan-09,4503,1600027527,75,73,72,239.25,3.19,3.19,0,0,0
28-Jan-09,4503,1600027528,33,32,32,144.87,4.39,4.39,0,0,0
28-Jan-09,4503,1600027564,58,55,54,185.02,3.19,3.19,0,0,0
28-Jan-09,4503,2840002333,9,8,8,22.41,2.49,2.49,0,0,0
28-Jan-09,4503,2840004768,28,28,27,69.72,2.49,2.49,0,0,0
28-Jan-09,4503,2840004770,21,17,17,52.29,2.49,2.49,0,0,0
28-Jan-09,4503,3000006340,20,20,19,58.4,2.92,2.92,0,0,0
28-Jan-09,4503,3000006560,59,56,53,152.81,2.59,2.59,0,0,0
28-Jan-09,4503,3000006610,41,40,39,106.19,2.59,2.59,0,0,0
28-Jan-09,4503,3700019521,4,3,3,10,2.5,2.5,0,0,0
28-Jan-09,4503,3700031613,4,4,4,15.96,3.99,3.99,0,0,0
28-Jan-09,4503,3700044982,2,2,2,9,4.5,4.5,0,0,0
28-Jan-09,4503,3800031829,50,47,47,169,3.38,3.38,0,0,0
28-Jan-09,4503,3800031838,41,39,39,122.59,2.99,2.99,0,0,0
28-Jan-09,4503,3800039118,26,26,26,77.74,2.99,2.99,0,0,0
28-Jan-09,4503,4116709448,3,2,2,14.97,4.99,4.99,0,0,0
28-Jan-09,4503,4116709565,4,4,4,19.96,4.99,4.99,0,0,0
28-Jan-09,4503,7192100336,7,6,6,44.03,6.29,6.29,0,0,0
28-Jan-09,4503,7192100337,10,10,10,62.9,6.29,6.29,0,0,0
28-Jan-09,4503,7192100339,23,21,21,144.67,6.29,6.29,0,0,0
28-Jan-09,4503,7218063052,15,14,14,102.3,6.82,6.82,0,0,0
28-Jan-09,4503,7218063979,9,8,8,61.11,6.79,6.79,0,0,0
28-Jan-09,4503,7218063983,8,6,5,54.32,6.79,6.79,0,0,0
28-Jan-09,4503,7797502248,22,15,15,52.58,2.39,2.39,0,0,0
28-Jan-09,4503,7797508004,11,8,8,27.5,2.5,2.5,0,0,0
28-Jan-09,4503,7797508006,17,12,12,42.5,2.5,2.82,0,0,1
28-Jan-09,4503,31254742725,1,1,1,4.59,4.59,4.59,0,0,0
28-Jan-09,4503,31254742735,7,7,7,36.33,5.19,5.19,0,0,0
28-Jan-09,4503,31254742835,1,1,1,5.19,5.19,5.19,0,0,0
28-Jan-09,4521,1111009477,44,33,33,43.56,0.99,1.2,0,0,1
28-Jan-09,4521,1111009497,42,36,35,41.16,0.98,1.22,0,0,1
28-Jan-09,4521,1111009507,3,3,3,3,1,1.22,0,0,1
