WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY
21-Jan-09,2495,1111085319,22,20,20,39.6,1.8,1.8,0,0,0
21-Jan-09,2495,1111085345,20,18,18,36.2,1.81,1.81,0,0,0
21-Jan-09,2495,1111085350,17,15,15,34.17,2.01,2.39,0,0,1
21-Jan-09,2495,1111087395,16,11,11,52.64,3.29,3.29,0,0,0
21-Jan-09,2495,1111087396,14,9,9,46.06,3.29,3.29,0,0,0
21-Jan-09,2495,1111087398,19,14,14,63.08,3.32,3.32,0,0,0
21-Jan-09,2495,1600027527,25,24,24,79.75,3.19,3.19,0,0,0
21-Jan-09,2495,1600027528,9,9,9,37.35,4.15,4.15,0,0,0
21-Jan-09,2495,1600027564,33,29,29,88.11,2.67,3.14,1,0,0
21-Jan-09,2495,2840002333,4,4,4,9.96,2.49,2.49,0,0,0
21-Jan-09,2495,2840004768,14,14,13,34.86,2.49,2.49,0,0,0
21-Jan-09,2495,2840004770,7,7,7,17.43,2.49,2.49,0,0,0
21-Jan-09,2495,3000006340,4,3,3,10.84,2.71,2.71,0,0,0
21-Jan-09,2495,3000006560,22,21,21,55.88,2.54,2.54,0,0,0
21-Jan-09,2495,3000006610,8,8,8,20.16,2.52,2.52,0,0,0
21-Jan-09,2495,3700019521,8,8,8,20,2.5,2.5,0,1,0
21-Jan-09,2495,3700031613,8,8,8,31.92,3.99,4.79,0,0,1
21-Jan-09,2495,3700044982,7,7,7,31.5,4.5,4.99,0,1,0
21-Jan-09,2495,3800031829,12,12,12,34.56,2.88,2.88,0,0,0
21-Jan-09,2495,3800031838,27,22,21,78.03,2.89,2.89,0,0,0
21-Jan-09,2495,3800039118,17,16,16,45.39,2.67,2.98,1,0,0
21-Jan-09,2495,7192100336,13,12,12,77.87,5.99,6.29,1,1,0
21-Jan-09,2495,7192100337,13,8,8,77.87,5.99,6.29,1,1,0
21-Jan-09,2495,7192100339,28,23,23,167.72,5.99,6.29,1,0,0
21-Jan-09,2495,7218063052,6,4,4,40.74,6.79,6.79,0,0,0
21-Jan-09,2495,7797502248,5,5,5,11.95,2.39,2.39,0,0,0
21-Jan-09,2495,31254742725,5,5,5,22.95,4.59,4.59,0,0,0
21-Jan-09,2495,31254742735,2,2,2,10.38,5.19,5.19,0,0,0
21-Jan-09,2495,31254742835,2,2,2,10.38,5.19,5.19,0,0,0
21-Jan-09,2505,1111009477,70,49,49,62.3,0.89,1.16,1,1,0
21-Jan-09,2505,1111009497,66,55,54,64.02,0.97,1,1,1,0
21-Jan-09,2505,1111009507,27,25,25,25.92,0.96,1.25,1,1,0
21-Jan-09,2505,1111035398,1,1,1,4.69,4.69,4.69,0,0,0
21-Jan-09,2505,1111038078,11,10,10,10.67,0.97,2.49,1,1,0
21-Jan-09,2505,1111038080,11,7,7,10.89,0.99,2.46,1,1,0
21-Jan-09,2505,1111085319,9,9,9,16.83,1.87,1.87,0,0,0
21-Jan-09,2505,1111085345,12,7,7,21.6,1.8,1.8,0,0,0
21-Jan-09,2505,1111085350,15,11,11,29.85,1.99,2.35,0,0,1
21-Jan-09,2505,1111087395,5,5,5,16.35,3.27,3.27,0,0,0
21-Jan-09,2505,1111087396,4,4,4,13.36,3.34,3.34,0,0,0
21-Jan-09,2505,1111087398,14,10,10,46.34,3.31,3.31,0,0,0
21-Jan-09,2505,1600027527,23,19,19,73.37,3.19,3.19,0,0,0
21-Jan-09,2505,1600027528,4,4,4,14.48,3.62,4.15,0,1,0
21-Jan-09,2505,1600027564,28,23,23,71.96,2.57,3.14,1,0,0
21-Jan-09,2505,2840002333,3,2,2,7.47,2.49,2.49,0,0,0
21-Jan-09,2505,2840004768,7,7,7,17.43,2.49,2.49,0,0,0
21-Jan-09,2505,2840004770,3,3,3,7.47,2.49,2.49,0,0,0
21-Jan-09,2505,3000006340,5,5,5,12.85,2.57,2.57,0,0,0
21-Jan-09,2505,3000006560,2,2,2,5.18,2.59,2.59,0,0,0
21-Jan-09,2505,3000006610,6,6,6,15.54,2.59,2.59,0,0,0
21-Jan-09,2505,3700031613,7,7,7,27.93,3.99,3.99,0,0,0
21-Jan-09,2505,3700044982,6,6,6,28.2,4.7,4.7,0,0,0
21-Jan-09,2505,3800031838,28,26,26,80.92,2.89,2.89,0,0,0
21-Jan-09,2505,3800039118,15,15,15,40.05,2.67,2.98,1,0,0
21-Jan-09,2505,7192100336,17,15,15,101.83,5.99,6.29,1,1,0
21-Jan-09,2505,7192100337,20,19,19,119.8,5.99,6.29,1,1,0
21-Jan-09,2505,7192100339,23,20,20,138.23,6.01,6.3,1,0,0
21-Jan-09,2505,7218063052,1,1,1,6.79,6.79,6.79,0,0,0
21-Jan-09,2505,7218063979,4,3,3,27.16,6.79,6.79,0,1,0
21-Jan-09,2505,7797502248,3,3,3,7.17,2.39,2.39,0,1,0
21-Jan-09,2505,31254742725,4,4,4,18.36,4.59,4.59,0,0,0
21-Jan-09,2505,31254742735,3,3,3,15.57,5.19,5.19,0,0,0
21-Jan-09,2505,31254742835,5,5,5,25.95,5.19,5.19,0,0,0
21-Jan-09,2513,1111009477,46,36,35,45.08,0.98,1.17,1,0,0
21-Jan-09,2513,1111009497,34,26,26,33.66,0.99,1.18,1,0,0
21-Jan-09,2513,1111009507,36,30,30,35.64,0.99,1.16,1,0,0
21-Jan-09,2513,1111035398,1,1,1,4.69,4.69,4.69,0,0,0
21-Jan-09,2513,1111038078,22,17,17,21.56,0.98,2.59,1,0,0
21-Jan-09,2513,1111038080,38,23,22,39.9,1.05,2.54,1,0,0
21-Jan-09,2513,1111085319,11,10,10,20.57,1.87,1.87,0,0,0
21-Jan-09,2513,1111085345,26,26,26,48.1,1.85,1.85,0,0,0
21-Jan-09,2513,1111085350,52,39,39,102.44,1.97,2.35,0,0,1
21-Jan-09,2513,1111087395,9,9,9,29.43,3.27,3.27,0,0,0
21-Jan-09,2513,1111087396,15,11,11,49.65,3.31,3.31,0,0,0
21-Jan-09,2513,1111087398,13,10,9,41.47,3.19,3.19,0,0,0
21-Jan-09,2513,1600027527,93,90,88,296.67,3.19,3.19,0,0,0
21-Jan-09,2513,1600027528,39,36,36,161.85,4.15,4.15,0,0,0
21-Jan-09,2513,1600027564,80,70,70,213.6,2.67,2.91,1,0,0
21-Jan-09,2513,2840002333,35,32,29,87.15,2.49,2.49,0,0,0
21-Jan-09,2513,2840004768,47,45,45,117.03,2.49,2.49,0,0,0
21-Jan-09,2513,2840004770,56,52,50,139.44,2.49,2.49,0,0,0
21-Jan-09,2513,3000006340,29,27,27,77.14,2.66,2.66,0,0,0
21-Jan-09,2513,3000006560,16,16,16,40.8,2.55,2.55,0,0,0
21-Jan-09,2513,3000006610,13,13,13,33.67,2.59,2.59,0,0,0
21-Jan-09,2513,3700019521,18,16,15,46.98,2.61,3.23,0,1,0
21-Jan-09,2513,3700031613,20,20,18,80.8,4.04,4.29,0,1,0
21-Jan-09,2513,3700044982,15,13,13,67.5,4.5,4.5,0,0,0
21-Jan-09,2513,3800031829,62,58,55,178.56,2.88,2.88,0,0,0
21-Jan-09,2513,3800031838,44,43,43,127.16,2.89,2.89,0,0,0
21-Jan-09,2513,3800039118,23,22,22,61.64,2.68,2.98,1,0,0
21-Jan-09,2513,4116709428,7,6,6,34.93,4.99,4.99,0,0,0
21-Jan-09,2513,4116709448,3,2,2,14.97,4.99,4.99,0,0,0
21-Jan-09,2513,4116709565,7,6,6,34.93,4.99,4.99,0,0,0
21-Jan-09,2513,7192100336,10,10,10,59.9,5.99,6.32,1,0,0
21-Jan-09,2513,7192100337,23,20,20,137.77,5.99,6.3,1,0,0
21-Jan-09,2513,7192100339,26,25,24,155.74,5.99,6.29,1,0,0
21-Jan-09,2513,7218063052,5,5,5,33.95,6.79,6.79,0,0,0
21-Jan-09,2513,7218063979,2,2,2,13.58,6.79,6.79,0,0,0
21-Jan-09,2513,7218063983,8,7,7,54.32,6.79,6.79,0,0,0
21-Jan-09,2513,7797502248,29,26,25,69.31,2.39,2.39,0,0,0
21-Jan-09,2513,7797508004,17,15,15,42.5,2.5,2.5,0,0,0
21-Jan-09,2513,7797508006,23,20,20,57.5,2.5,2.5,0,0,0
21-Jan-09,2513,31254742725,4,4,4,18.36,4.59,4.59,0,0,0
21-Jan-09,2513,31254742735,15,15,15,77.85,5.19,5.19,0,1,0
21-Jan-09,2513,31254742835,12,12,12,62.28,5.19,5.19,0,1,0
21-Jan-09,2523,1111009477,53,50,50,52.47,0.99,1.25,1,1,0
21-Jan-09,2523,1111009497,41,39,38,40.18,0.98,1.22,1,1,0
21-Jan-09,2523,1111009507,11,9,9,10.67,0.97,1.19,1,1,0
21-Jan-09,2523,1111038078,8,2,2,8,1,2.59,1,0,0
21-Jan-09,2523,1111038080,13,9,9,12.61,0.97,2.46,1,0,0
21-Jan-09,2523,1111085319,13,12,12,23.79,1.83,1.83,0,0,0
21-Jan-09,2523,1111085345,17,15,15,30.6,1.8,1.8,0,0,0
21-Jan-09,2523,1111085350,9,8,8,17.55,1.95,2.36,0,0,1
21-Jan-09,2523,1111087396,33,22,22,107.91,3.27,3.27,0,1,0
21-Jan-09,2523,1111087398,31,18,17,101.06,3.26,3.3,0,1,0
21-Jan-09,2523,1600027527,15,15,15,47.85,3.19,3.19,0,0,0
21-Jan-09,2523,1600027528,20,15,7,87.8,4.39,4.39,0,0,0
21-Jan-09,2523,1600027564,14,13,13,37.38,2.67,3.19,1,0,0
21-Jan-09,2523,2840004768,3,3,3,7.47,2.49,2.49,0,0,0
21-Jan-09,2523,2840004770,2,2,2,4.98,2.49,2.49,0,0,0
21-Jan-09,2523,3000006340,11,10,9,29.15,2.65,2.92,0,1,0
21-Jan-09,2523,3000006560,62,54,53,143.22,2.31,2.59,0,1,0
21-Jan-09,2523,3000006610,28,27,26,63.56,2.27,2.59,0,1,0
21-Jan-09,2523,3700019521,1,1,1,2.5,2.5,2.5,0,0,0
21-Jan-09,2523,3700031613,1,1,1,3.99,3.99,4.79,0,0,1
21-Jan-09,2523,3700044982,2,2,2,9,4.5,4.5,0,0,0
21-Jan-09,2523,3800031829,4,4,3,13.52,3.38,3.38,0,0,0
21-Jan-09,2523,3800031838,10,10,9,29.9,2.99,2.99,0,0,0
21-Jan-09,2523,3800039118,12,12,12,32.04,2.67,2.99,1,0,0
21-Jan-09,2523,7192100336,16,15,15,96.32,6.02,6.29,1,0,0
21-Jan-09,2523,7192100337,5,5,5,29.95,5.99,6.29,1,0,0
21-Jan-09,2523,7192100339,11,9,8,66.66,6.06,6.3,1,0,0
21-Jan-09,2523,7218063052,1,1,1,6.79,6.79,6.79,0,0,0
21-Jan-09,2523,7218063979,1,1,1,6.79,6.79,6.79,0,0,0
21-Jan-09,2523,31254742725,1,1,1,4.59,4.59,4.59,0,0,0
21-Jan-09,2523,31254742735,3,3,3,15.57,5.19,5.19,0,0,0
21-Jan-09,2523,31254742835,1,1,1,5.19,5.19,5.19,0,0,0
21-Jan-09,2541,1111009477,52,45,45,50.96,0.98,1.21,1,1,0
21-Jan-09,2541,1111009497,75,67,66,73.5,0.98,1.25,1,1,0
21-Jan-09,2541,1111009507,18,15,15,18,1,1.25,1,1,0
21-Jan-09,2541,1111038078,22,8,8,22,1,2.59,1,1,0
21-Jan-09,2541,1111038080,12,11,11,11.52,0.96,2.53,1,1,0
21-Jan-09,2541,1111085319,13,13,13,23.66,1.82,1.82,0,0,0
21-Jan-09,2541,1111085345,18,16,16,32.22,1.79,1.79,0,0,0
21-Jan-09,2541,1111085350,21,19,19,41.16,1.96,2.2,0,0,1
21-Jan-09,2541,1111087395,17,11,11,55.08,3.24,3.24,0,0,0
21-Jan-09,2541,1111087396,8,6,6,25.68,3.21,3.21,0,0,0
21-Jan-09,2541,1111087398,4,4,4,13.36,3.34,3.34,0,0,0
21-Jan-09,2541,1600027527,15,15,15,47.85,3.19,3.19,0,0,0
21-Jan-09,2541,1600027528,4,2,2,17.56,4.39,4.39,0,0,0
21-Jan-09,2541,1600027564,21,20,19,56.07,2.67,2.96,1,0,0
21-Jan-09,2541,2840004768,4,4,2,9.96,2.49,2.49,0,0,0
21-Jan-09,2541,2840004770,4,4,4,9.96,2.49,2.49,0,0,0
21-Jan-09,2541,3000006340,4,4,4,11.68,2.92,2.92,0,0,0
21-Jan-09,2541,3000006560,12,12,11,31.08,2.59,2.59,0,0,0
21-Jan-09,2541,3000006610,9,9,9,23.31,2.59,2.59,0,0,0
21-Jan-09,2541,3700019521,4,3,3,10,2.5,3.49,0,0,1
21-Jan-09,2541,3700031613,2,2,2,7.98,3.99,4.79,0,0,1
21-Jan-09,2541,3700044982,3,3,3,13.5,4.5,4.5,0,1,0
21-Jan-09,2541,3800031829,2,2,2,6.76,3.38,3.38,0,0,0
21-Jan-09,2541,3800031838,18,17,17,50.22,2.79,2.79,0,0,0
21-Jan-09,2541,3800039118,19,18,18,50.73,2.67,2.99,1,0,0
21-Jan-09,2541,4116709428,1,1,1,4.99,4.99,4.99,0,0,0
21-Jan-09,2541,7192100336,3,3,3,17.97,5.99,6.29,1,0,0
21-Jan-09,2541,7192100337,3,2,2,17.97,5.99,6.29,1,0,0
21-Jan-09,2541,7192100339,5,5,5,29.95,5.99,6.29,1,0,0
21-Jan-09,2541,7797502248,1,1,1,2.39,2.39,2.39,0,0,0
21-Jan-09,2541,7797508006,2,1,1,5,2.5,2.89,0,0,1
21-Jan-09,2541,31254742725,3,3,3,13.77,4.59,4.59,0,0,0
21-Jan-09,2541,31254742735,2,2,2,10.38,5.19,5.19,0,0,0
21-Jan-09,4245,1111009477,44,42,41,61.6,1.4,1.38,0,1,0
21-Jan-09,4245,1111009497,46,44,44,63.48,1.38,1.39,0,1,0
21-Jan-09,4245,1111009507,19,17,17,26.03,1.37,1.37,0,0,0
21-Jan-09,4245,1111035398,3,2,2,10.5,3.5,4.49,0,0,1
21-Jan-09,4245,1111038078,61,46,44,60.39,0.99,2.59,1,1,0
21-Jan-09,4245,1111038080,55,41,41,54.45,0.99,1.5,1,1,0
21-Jan-09,4245,1111085319,24,22,22,45.36,1.89,1.89,0,0,0
21-Jan-09,4245,1111085345,21,21,21,39.48,1.88,1.88,0,0,0
21-Jan-09,4245,1111085350,53,42,42,105.47,1.99,1.99,0,0,0
21-Jan-09,4245,1111087395,52,43,43,171.6,3.3,,0,1,0
21-Jan-09,4245,1111087396,46,38,37,152.72,3.32,,0,1,0
21-Jan-09,4245,1111087398,82,51,48,268.96,3.28,,0,1,0
21-Jan-09,4245,1600027527,37,37,37,118.03,3.19,3.19,0,0,0
21-Jan-09,4245,1600027528,17,16,16,78.03,4.59,4.59,0,0,0
21-Jan-09,4245,1600027564,80,68,68,211.2,2.64,2.64,0,0,0
21-Jan-09,4245,2840002333,9,8,8,26.01,2.89,2.89,0,0,0
21-Jan-09,4245,2840004768,15,15,15,43.35,2.89,2.89,0,0,0
21-Jan-09,4245,2840004770,4,4,4,11.56,2.89,2.89,0,0,0
21-Jan-09,4245,3000006340,21,19,19,62.37,2.97,2.97,0,0,0
21-Jan-09,4245,3000006560,23,23,23,58.88,2.56,2.56,0,0,0
21-Jan-09,4245,3000006610,23,22,22,59.57,2.59,2.59,0,0,0
21-Jan-09,4245,3700019521,15,12,12,37.5,2.5,2.5,0,0,0
21-Jan-09,4245,3700031613,5,5,5,23.45,4.69,4.69,0,1,0
21-Jan-09,4245,3700044982,2,2,2,10,5,5,0,0,0
21-Jan-09,4245,3800031829,54,47,47,190.08,3.52,3.52,0,0,0
21-Jan-09,4245,3800031838,37,37,36,110.26,2.98,2.98,0,0,0
21-Jan-09,4245,3800039118,37,31,31,98.79,2.67,3.52,1,0,0
21-Jan-09,4245,4116709448,5,4,4,19.95,3.99,4.59,0,0,1
21-Jan-09,4245,4116709565,4,4,4,13.96,3.49,4.99,0,0,1
21-Jan-09,4245,7027312504,11,5,5,19.69,1.79,1.79,0,0,0
21-Jan-09,4245,7027316204,21,17,17,42.84,2.04,2.04,0,0,0
21-Jan-09,4245,7027316404,37,26,26,69.19,1.87,1.87,0,0,0
21-Jan-09,4245,7110410455,1,1,1,2.5,2.5,2.79,0,0,1
21-Jan-09,4245,7110410470,4,3,3,10,2.5,2.79,0,0,1
21-Jan-09,4245,7192100336,16,15,15,95.84,5.99,6.29,1,1,0
21-Jan-09,4245,7192100337,27,24,24,161.73,5.99,6.29,1,1,0
21-Jan-09,4245,7192100339,20,19,19,119.8,5.99,6.34,1,1,0
21-Jan-09,4245,7218063052,4,4,4,25.84,6.46,6.46,0,0,0
21-Jan-09,4245,7218063979,1,1,1,6.46,6.46,6.46,0,0,0
21-Jan-09,4245,7218063983,3,2,2,19.38,6.46,6.46,0,0,0
21-Jan-09,4245,7797502248,12,10,10,29.88,2.49,2.49,0,0,0
21-Jan-09,4245,7797508004,15,14,14,37.95,2.53,2.89,0,0,1
21-Jan-09,4245,7797508006,6,6,6,15,2.5,2.89,0,0,1
21-Jan-09,4245,31254742725,1,1,1,3.99,3.99,3.99,0,0,0
21-Jan-09,4245,31254742735,1,1,1,4.99,4.99,4.99,0,0,0
21-Jan-09,4245,31254742835,3,3,3,14.97,4.99,4.99,0,0,0
21-Jan-09,4259,1111009477,21,21,21,28.98,1.38,1.38,0,0,0
21-Jan-09,4259,1111009497,29,27,27,39.15,1.35,1.35,0,0,0
21-Jan-09,4259,1111009507,8,7,7,10.96,1.37,1.37,0,0,0
21-Jan-09,4259,1111038078,21,18,18,21,1,2.59,1,0,0
21-Jan-09,4259,1111038080,29,22,22,29,1,2.59,1,0,0
21-Jan-09,4259,1111085319,23,20,19,43.24,1.88,1.88,0,0,0
21-Jan-09,4259,1111085345,17,16,16,31.79,1.87,1.87,0,0,0
21-Jan-09,4259,1111085350,29,22,22,57.71,1.99,1.99,0,0,0
21-Jan-09,4259,1111087395,28,23,23,93.24,3.33,,0,1,0
21-Jan-09,4259,1111087396,47,36,36,155.57,3.31,3.3,0,1,0
21-Jan-09,4259,1111087398,34,27,27,111.18,3.27,3.27,0,0,0
21-Jan-09,4259,1600027527,18,17,16,57.42,3.19,3.19,0,0,0
21-Jan-09,4259,1600027528,20,19,13,91.8,4.59,4.59,0,0,0
21-Jan-09,4259,1600027564,58,50,42,161.24,2.78,3.11,0,0,1
21-Jan-09,4259,2840002333,3,3,3,8.67,2.89,2.89,0,0,0
21-Jan-09,4259,2840004768,2,2,2,5.78,2.89,2.89,0,0,0
21-Jan-09,4259,2840004770,3,3,3,8.67,2.89,2.89,0,0,0
21-Jan-09,4259,3000006340,15,13,11,40.35,2.69,2.69,0,0,0
21-Jan-09,4259,3000006560,37,34,34,94.72,2.56,2.56,0,0,0
21-Jan-09,4259,3000006610,25,25,25,63.5,2.54,2.54,0,0,0
21-Jan-09,4259,3700019521,6,6,6,15,2.5,3.49,0,0,1
21-Jan-09,4259,3700031613,1,1,1,4.69,4.69,4.69,0,0,0
21-Jan-09,4259,3700044982,1,1,1,5,5,5,0,0,0
21-Jan-09,4259,3800031829,21,17,12,66.99,3.19,3.19,0,0,0
21-Jan-09,4259,3800031838,26,26,26,77.74,2.99,2.99,0,0,0
21-Jan-09,4259,3800039118,42,40,40,112.14,2.67,3.32,1,0,0
21-Jan-09,4259,4116709428,2,2,2,7.98,3.99,4.59,0,0,1
21-Jan-09,4259,4116709448,1,1,1,3.99,3.99,4.59,0,0,1
21-Jan-09,4259,4116709565,1,1,1,3.49,3.49,4.99,0,0,1
21-Jan-09,4259,7027312504,11,9,9,26.29,2.39,2.39,0,0,0
21-Jan-09,4259,7027316204,19,14,14,26.41,1.39,1.81,0,0,1
21-Jan-09,4259,7027316404,17,13,13,29.58,1.74,1.95,0,0,1
21-Jan-09,4259,7192100336,18,17,17,107.82,5.99,6.69,1,0,0
21-Jan-09,4259,7192100337,21,17,16,125.79,5.99,6.29,1,1,0
21-Jan-09,4259,7192100339,21,20,19,125.79,5.99,6.37,1,1,0
21-Jan-09,4259,7218063979,1,1,1,6.46,6.46,6.46,0,0,0
21-Jan-09,4259,7218063983,1,1,1,6.46,6.46,6.46,0,0,0
21-Jan-09,4259,7797502248,1,1,1,2.49,2.49,2.49,0,0,0
21-Jan-09,4259,7797508004,15,13,12,37.5,2.5,2.89,0,0,1
21-Jan-09,4259,7797508006,4,4,4,10,2.5,2.89,0,0,1
21-Jan-09,4259,31254742735,3,3,3,14.97,4.99,4.99,0,0,0
21-Jan-09,4259,31254742835,1,1,1,4.99,4.99,4.99,0,0,0
21-Jan-09,4489,1111009477,44,33,32,43.56,0.99,1.18,1,1,0
21-Jan-09,4489,1111009497,101,86,86,99.99,0.99,1.17,1,1,0
21-Jan-09,4489,1111009507,18,16,16,17.64,0.98,1.19,1,0,0
21-Jan-09,4489,1111035398,1,1,1,4.69,4.69,4.69,0,0,0
21-Jan-09,4489,1111038078,24,13,13,23.52,0.98,2.55,1,0,0
21-Jan-09,4489,1111038080,32,21,21,31.04,0.97,2.55,1,0,0
21-Jan-09,4489,1111085319,8,10,10,14.4,1.8,1.8,0,0,0
21-Jan-09,4489,1111085345,19,17,17,34.77,1.83,1.83,0,0,0
21-Jan-09,4489,1111085350,22,18,17,42.68,1.94,2.27,0,0,1
21-Jan-09,4489,1111087395,9,6,6,28.08,3.12,3.12,0,0,0
21-Jan-09,4489,1111087396,5,2,2,15.7,3.14,3.14,0,0,0
21-Jan-09,4489,1111087398,10,5,5,32.4,3.24,3.24,0,0,0
21-Jan-09,4489,1600027527,45,44,44,143.55,3.19,3.19,0,0,0
21-Jan-09,4489,1600027528,17,17,17,70.55,4.15,4.15,0,0,0
21-Jan-09,4489,1600027564,60,56,56,160.8,2.68,2.92,1,0,0
21-Jan-09,4489,2840002333,10,10,10,24.9,2.49,2.49,0,0,0
21-Jan-09,4489,2840004768,23,18,18,57.27,2.49,2.49,0,0,0
21-Jan-09,4489,2840004770,28,26,26,69.72,2.49,2.49,0,0,0
21-Jan-09,4489,3000006340,13,12,12,35.23,2.71,2.71,0,1,0
21-Jan-09,4489,3000006560,21,21,20,54.39,2.59,2.59,0,0,0
21-Jan-09,4489,3000006610,12,12,12,31.08,2.59,2.59,0,0,0
21-Jan-09,4489,3700019521,19,13,13,47.5,2.5,3.35,0,0,1
21-Jan-09,4489,3700031613,8,6,6,31.92,3.99,3.99,0,0,0
21-Jan-09,4489,3700044982,6,4,4,27,4.5,4.5,0,0,0
21-Jan-09,4489,3800031829,34,34,34,97.92,2.88,2.88,0,0,0
21-Jan-09,4489,3800031838,25,25,25,72.25,2.89,2.89,0,0,0
21-Jan-09,4489,3800039118,12,11,11,32.04,2.67,2.98,1,0,0
21-Jan-09,4489,4116709428,5,5,5,24.95,4.99,4.99,0,0,0
21-Jan-09,4489,4116709448,6,5,5,29.94,4.99,4.99,0,0,0
21-Jan-09,4489,4116709565,3,3,3,14.97,4.99,4.99,0,0,0
21-Jan-09,4489,7192100336,4,4,3,23.96,5.99,6.29,1,0,0
21-Jan-09,4489,7192100337,9,9,9,53.91,5.99,6.29,1,0,0
21-Jan-09,4489,7192100339,10,10,10,59.9,5.99,6.29,1,0,0
21-Jan-09,4489,7218063052,1,1,1,6.79,6.79,6.79,0,0,0
21-Jan-09,4489,7218063979,4,3,3,27.16,6.79,6.79,0,0,0
21-Jan-09,4489,7218063983,4,4,4,27.16,6.79,6.79,0,0,0
21-Jan-09,4489,7797502248,13,8,7,31.07,2.39,2.39,0,0,0
21-Jan-09,4489,7797508004,11,9,9,27.5,2.5,2.89,0,0,1
21-Jan-09,4489,7797508006,6,6,6,15,2.5,2.85,0,0,1
21-Jan-09,4489,31254742725,2,2,2,9.18,4.59,4.59,0,0,0
21-Jan-09,4489,31254742735,5,5,5,25.95,5.19,5.19,0,0,0
21-Jan-09,4489,31254742835,5,5,5,25.95,5.19,4.66,0,1,0
21-Jan-09,4503,1111009477,129,108,104,126.42,0.98,1.22,1,1,0
21-Jan-09,4503,1111009497,121,106,105,119.79,0.99,1.24,1,1,0
21-Jan-09,4503,1111009507,60,49,49,59.4,0.99,1.22,1,0,0
21-Jan-09,4503,1111038078,27,16,16,28.08,1.04,2.59,1,0,0
21-Jan-09,4503,1111038080,17,11,11,16.66,0.98,2.55,1,0,0
21-Jan-09,4503,1111085319,35,14,14,65.45,1.87,1.87,0,0,0
21-Jan-09,4503,1111085345,41,37,37,75.03,1.83,1.83,0,0,0
21-Jan-09,4503,1111085350,40,35,33,78.4,1.96,2.37,0,0,1
21-Jan-09,4503,1111087395,9,8,8,30.06,3.34,3.34,0,0,0
21-Jan-09,4503,1111087396,18,11,11,59.76,3.32,3.32,0,0,0
21-Jan-09,4503,1111087398,23,18,18,76.36,3.32,3.32,0,0,0
21-Jan-09,4503,1600027527,67,63,63,213.73,3.19,3.19,0,0,0
21-Jan-09,4503,1600027528,24,21,21,97.92,4.08,4.08,0,0,0
21-Jan-09,4503,1600027564,62,50,50,165.54,2.67,3.03,1,0,0
21-Jan-09,4503,2840002333,7,5,5,17.43,2.49,2.49,0,0,0
21-Jan-09,4503,2840004768,30,27,27,74.7,2.49,2.49,0,0,0
21-Jan-09,4503,2840004770,15,15,14,37.35,2.49,2.49,0,0,0
21-Jan-09,4503,3000006340,7,7,7,20.44,2.92,2.92,0,0,0
21-Jan-09,4503,3000006560,39,37,35,99.45,2.55,2.55,0,0,0
21-Jan-09,4503,3000006610,28,28,26,72.52,2.59,2.59,0,0,0
21-Jan-09,4503,3700019521,10,7,7,25,2.5,3,0,0,1
21-Jan-09,4503,3700031613,3,3,3,12.27,4.09,4.09,0,0,0
21-Jan-09,4503,3700044982,4,3,3,18,4.5,4.5,0,0,0
21-Jan-09,4503,3800031829,21,21,21,70.98,3.38,3.38,0,0,0
21-Jan-09,4503,3800031838,47,45,45,140.53,2.99,2.99,0,0,0
21-Jan-09,4503,3800039118,37,33,33,99.16,2.68,2.99,1,0,0
21-Jan-09,4503,4116709428,2,2,2,9.98,4.99,4.99,0,0,0
21-Jan-09,4503,4116709448,3,3,3,14.97,4.99,4.99,0,0,0
21-Jan-09,4503,4116709565,2,2,2,9.98,4.99,4.99,0,0,0
21-Jan-09,4503,7192100336,25,22,22,149.75,5.99,6.3,1,1,0
21-Jan-09,4503,7192100337,25,25,24,150,6,6.3,1,1,0
21-Jan-09,4503,7192100339,33,31,30,197.67,5.99,6.29,1,1,0
21-Jan-09,4503,7218063052,6,6,6,40.74,6.79,6.79,0,0,0
21-Jan-09,4503,7218063979,6,5,5,40.74,6.79,6.79,0,0,0
21-Jan-09,4503,7218063983,1,1,1,6.79,6.79,6.79,0,0,0
21-Jan-09,4503,7797502248,11,8,7,26.29,2.39,2.39,0,0,0
21-Jan-09,4503,7797508004,12,12,12,30,2.5,2.5,0,0,0
21-Jan-09,4503,7797508006,16,15,15,40,2.5,2.82,0,0,1
21-Jan-09,4503,31254742725,5,4,4,22.95,4.59,4.59,0,0,0
21-Jan-09,4503,31254742735,5,5,5,25.95,5.19,5.19,0,0,0
21-Jan-09,4503,31254742835,2,2,2,10.38,5.19,5.19,0,0,0
21-Jan-09,4521,1111009477,24,24,21,24.72,1.03,1.2,1,0,0
21-Jan-09,4521,1111009497,25,24,23,24.25,0.97,1.22,1,0,0
21-Jan-09,4521,1111009507,16,13,13,15.84,0.99,1.22,1,0,0
21-Jan-09,4521,1111035398,1,1,1,4.69,4.69,4.69,0,0,0
21-Jan-09,4521,1111038078,10,9,9,10,1,2.59,1,0,0
21-Jan-09,4521,1111038080,8,6,6,7.92,0.99,2.59,1,0,0
21-Jan-09,4521,1111085319,11,11,11,20.57,1.87,1.87,0,0,0
21-Jan-09,4521,1111085345,18,16,14,33.3,1.85,1.85,0,0,0
21-Jan-09,4521,1111085350,16,15,15,31.36,1.96,2.29,0,0,1
